E(R),Std(R),DD,Sharpe,Sortino,MDD,Calmar,Ticker,Strategy
-0.017535683695368304,0.2832190468279689,0.16801507881192354,-0.06191562287835718,-0.10436970193013324,-0.5030111930455902,-0.0348614184690299,KC=F,Long
-0.05182569658948412,0.2735822860896455,0.1980024030587753,-0.18943367032360509,-0.2617427656880513,-0.43037539956254856,-0.12041974667269995,KC=F,Sign(R)
0.15926455653684318,0.25578051260731555,0.17897565015140937,0.6226610264924775,0.8898671769154572,-0.2933263273213933,0.5429603199658903,KC=F,MACD
0.06529152904906392,0.09548045645936484,0.06918039152141782,0.6838208725662208,0.9437866368369724,-0.10364756923392228,0.6299378705322787,KC=F,DQN
0.013367256680830998,0.06050270762437867,0.04506049794044539,0.22093650359946634,0.29665133080637396,-0.08300585678456984,0.16103992174340004,KC=F,A2C
0.01651437987796865,0.30060388709214203,0.1744070420556083,0.054937346411979726,0.09468872175874166,-0.3571686529432981,0.04623692404660823,CC=F,Long
0.03308356712657234,0.29131592164684755,0.17777087860248447,0.11356594222364004,0.18610228731867207,-0.41893240998083586,0.07897113314313818,CC=F,Sign(R)
0.23128329877246917,0.29730626443209923,0.18531584882118377,0.77792945000421,1.2480492102736482,-0.3027639485193454,0.7639063366148797,CC=F,MACD
-0.055015768177104726,0.08678949480154785,0.07421886405813051,-0.6338989333087297,-0.7412639478558265,-0.24303953589005325,-0.22636550870469435,CC=F,DQN
-0.020213717690923918,0.10609809347931212,0.06950101090511597,-0.19051914156087407,-0.29084062846970743,-0.20977839484673066,-0.09635748097745035,CC=F,A2C
-0.12749271186809258,0.2807332830324445,0.17422276206202694,-0.45414177646103393,-0.7317798797306548,-0.5732758925445801,-0.22239329008271225,SB=F,Long
-0.17707396859102092,0.27048855270496686,0.18941370181874975,-0.6546449630501107,-0.9348530063599267,-0.5953064563396891,-0.2974501060844876,SB=F,Sign(R)
0.06647184684315342,0.08265932295533081,0.06472889247465605,0.8041663597834559,1.0269269919793516,-0.10218777625993308,0.6504872625280568,SB=F,MACD
0.020446327582111987,0.09253606392491093,0.06617897453939693,0.22095523318025836,0.3089550378261015,-0.12084326622006897,0.16919707834507686,SB=F,DQN
0.03755822677579831,0.1036687880324969,0.07728769670827156,0.36229059380944034,0.4859535006918988,-0.1631379076230582,0.23022378626173923,SB=F,A2C
0.017506726526969645,0.22144804427137815,0.15254673704935948,0.07905568362353953,0.11476303502516086,-0.39565170182937437,0.04424782313844174,CT=F,Long
